split,filepath,ground_truth,score
train,en_88_to_es_Xtts_label_fake.npz,Fake,0.885221
train,en_8_label_real.npz,Real,0.030677
train,en_90_label_real.npz,Real,0.037233
train,en_91_label_real.npz,Real,0.043371
train,en_91_to_ja_Vall_label_fake.npz,Fake,0.951093
train,en_93_label_real.npz,Real,0.041591
train,en_95_label_real.npz,Real,0.041942
train,en_95_to_ja_MicroTts_label_fake.npz,Fake,0.961688
train,en_95_to_ja_Tacotron_label_fake.npz,Fake,0.953514
train,en_96_label_real.npz,Real,0.046539
train,en_96_to_zh_MicroTts_label_fake.npz,Fake,0.934525
train,en_98_label_real.npz,Real,0.048202
train,en_99_label_real.npz,Real,0.053921
train,en_99_to_es_MicroTts_label_fake.npz,Fake,0.948451
train,en_9_label_real.npz,Real,0.028572
train,en_9_to_zh_Bark_label_fake.npz,Fake,0.968523
train,es_100_to_ja_MicroTts_label_fake.npz,Fake,0.915517
train,es_100_to_ru_Xtts_label_fake.npz,Fake,0.907824
train,es_101_label_real.npz,Real,0.035202
train,es_102_to_zh_MicroTts_label_fake.npz,Fake,0.951275
train,es_103_label_real.npz,Real,0.042071
train,es_103_to_fr_Tacotron_label_fake.npz,Fake,0.441704
train,es_104_label_real.npz,Real,0.046776
train,es_104_to_fr_Xtts_label_fake.npz,Fake,0.949233
train,es_104_to_ja_MicroTts_label_fake.npz,Fake,0.947446
train,es_105_label_real.npz,Real,0.039595
train,es_107_label_real.npz,Real,0.034173
train,es_107_to_ar_MicroTts_label_fake.npz,Fake,0.960336
train,es_10_label_real.npz,Real,0.051609
train,es_10_to_zh_Tacotron_label_fake.npz,Fake,0.959687
train,es_110_label_real.npz,Real,0.037782
train,es_110_to_ru_MicroTts_label_fake.npz,Fake,0.946784
train,es_110_to_zh_MicroTts_label_fake.npz,Fake,0.947860
train,es_111_label_real.npz,Real,0.036240
train,es_113_label_real.npz,Real,0.222594
train,es_114_label_real.npz,Real,0.057192
train,es_114_to_ru_Xtts_label_fake.npz,Fake,0.959286
train,es_114_to_zh_Xtts_label_fake.npz,Fake,0.963807
train,es_115_to_en_MicroTts_label_fake.npz,Fake,0.952133
train,es_115_to_zh_Tacotron_label_fake.npz,Fake,0.955058
train,es_116_label_real.npz,Real,0.054061
train,es_116_to_ar_Xtts_label_fake.npz,Fake,0.965379
train,es_117_label_real.npz,Real,0.056136
train,es_117_to_fr_MicroTts_label_fake.npz,Fake,0.967728
train,es_118_label_real.npz,Real,0.056327
train,es_118_to_ar_MicroTts_label_fake.npz,Fake,0.938835
train,es_119_label_real.npz,Real,0.071518
train,es_119_to_ja_MicroTts_label_fake.npz,Fake,0.963456
train,es_119_to_ja_Tacotron_label_fake.npz,Fake,0.967857
train,es_11_label_real.npz,Real,0.045954
train,es_11_to_ja_Bark_label_fake.npz,Fake,0.958477
train,es_120_label_real.npz,Real,0.046721
train,es_121_label_real.npz,Real,0.033272
train,es_121_to_en_Bark_label_fake.npz,Fake,0.931170
train,es_122_label_real.npz,Real,0.034086
train,es_12_label_real.npz,Real,0.046325
train,es_12_to_zh_Bark_label_fake.npz,Fake,0.915142
train,es_13_label_real.npz,Real,0.052534
train,es_13_to_fr_Xtts_label_fake.npz,Fake,0.850625
train,es_13_to_ru_Bark_label_fake.npz,Fake,0.906618
train,es_14_label_real.npz,Real,0.052693
train,es_14_to_ja_MicroTts_label_fake.npz,Fake,0.933256
train,es_15_label_real.npz,Real,0.047310
train,es_16_to_ru_Bark_label_fake.npz,Fake,0.926060
train,es_16_to_ru_MicroTts_label_fake.npz,Fake,0.901968
train,es_17_to_en_Bark_label_fake.npz,Fake,0.876535
train,es_18_label_real.npz,Real,0.047387
train,es_18_to_ar_MicroTts_label_fake.npz,Fake,0.941805
train,es_19_label_real.npz,Real,0.054364
train,es_1_to_ja_Tacotron_label_fake.npz,Fake,0.959344
train,es_1_to_ru_Xtts_label_fake.npz,Fake,0.958635
train,es_1_to_zh_Bark_label_fake.npz,Fake,0.960604
train,es_20_to_ar_Xtts_label_fake.npz,Fake,0.947112
train,es_21_label_real.npz,Real,0.065018
train,es_21_to_zh_MicroTts_label_fake.npz,Fake,0.961025
train,es_23_label_real.npz,Real,0.049038
train,es_23_to_ru_Bark_label_fake.npz,Fake,0.818663
train,es_27_label_real.npz,Real,0.035726
train,es_28_label_real.npz,Real,0.049726
train,es_28_to_ar_Xtts_label_fake.npz,Fake,0.925530
train,es_29_label_real.npz,Real,0.092321
train,es_2_label_real.npz,Real,0.070954
train,es_30_label_real.npz,Real,0.037733
train,es_32_label_real.npz,Real,0.234866
train,es_32_to_ar_MicroTts_label_fake.npz,Fake,0.964032
train,es_33_label_real.npz,Real,0.047878
train,es_34_label_real.npz,Real,0.086752
train,es_34_to_en_MicroTts_label_fake.npz,Fake,0.942191
train,es_34_to_en_Xtts_label_fake.npz,Fake,0.952163
train,es_34_to_fr_Bark_label_fake.npz,Fake,0.948819
train,es_34_to_fr_MicroTts_label_fake.npz,Fake,0.941999
train,es_35_label_real.npz,Real,0.098341
train,es_35_to_ru_Xtts_label_fake.npz,Fake,0.950720
train,es_36_label_real.npz,Real,0.046460
train,es_36_to_ru_MicroTts_label_fake.npz,Fake,0.916060
train,es_38_label_real.npz,Real,0.072424
train,es_39_to_ar_MicroTts_label_fake.npz,Fake,0.931283
train,es_39_to_zh_MicroTts_label_fake.npz,Fake,0.945607
train,es_3_to_en_MicroTts_label_fake.npz,Fake,0.933780
train,es_3_to_ru_Xtts_label_fake.npz,Fake,0.901013
train,es_3_to_zh_Bark_label_fake.npz,Fake,0.939030
train,es_40_label_real.npz,Real,0.074650
train,es_41_label_real.npz,Real,0.040966
train,es_41_to_ja_Bark_label_fake.npz,Fake,0.968715
train,es_41_to_zh_MicroTts_label_fake.npz,Fake,0.967377
train,es_43_label_real.npz,Real,0.044562
train,es_43_to_en_Xtts_label_fake.npz,Fake,0.965592
train,es_44_label_real.npz,Real,0.041168
train,es_45_to_fr_MicroTts_label_fake.npz,Fake,0.967580
train,es_45_to_ru_MicroTts_label_fake.npz,Fake,0.955975
train,es_46_label_real.npz,Real,0.047637
train,es_46_to_en_Tacotron_label_fake.npz,Fake,0.946173
train,es_47_label_real.npz,Real,0.052090
train,es_47_to_fr_Xtts_label_fake.npz,Fake,0.960244
train,es_48_label_real.npz,Real,0.039058
train,es_49_label_real.npz,Real,0.046399
train,es_50_label_real.npz,Real,0.042841
train,es_52_label_real.npz,Real,0.047515
train,es_52_to_ja_MicroTts_label_fake.npz,Fake,0.941303
train,es_52_to_ru_Xtts_label_fake.npz,Fake,0.929875
train,es_54_label_real.npz,Real,0.060772
train,es_56_label_real.npz,Real,0.041237
train,es_56_to_ja_MicroTts_label_fake.npz,Fake,0.943072
train,es_56_to_zh_Xtts_label_fake.npz,Fake,0.932743
train,es_57_label_real.npz,Real,0.045561
train,es_57_to_ja_Bark_label_fake.npz,Fake,0.943039
train,es_59_label_real.npz,Real,0.044699
train,es_5_label_real.npz,Real,0.134464
train,es_60_label_real.npz,Real,0.050426
train,es_61_to_ar_MicroTts_label_fake.npz,Fake,0.937500
train,es_62_label_real.npz,Real,0.045246
train,es_62_to_fr_Bark_label_fake.npz,Fake,0.955037
train,es_62_to_ru_Bark_label_fake.npz,Fake,0.943805
train,es_62_to_zh_Xtts_label_fake.npz,Fake,0.955602
train,es_63_label_real.npz,Real,0.044073
train,es_64_label_real.npz,Real,0.045711
train,es_65_label_real.npz,Real,0.052760
train,es_65_to_ru_Xtts_label_fake.npz,Fake,0.963432
train,es_66_label_real.npz,Real,0.049145
train,es_67_label_real.npz,Real,0.042806
train,es_67_to_ru_MicroTts_label_fake.npz,Fake,0.946985
train,es_67_to_zh_MicroTts_label_fake.npz,Fake,0.953770
train,es_68_label_real.npz,Real,0.045000
train,es_68_to_zh_MicroTts_label_fake.npz,Fake,0.956417
train,es_69_label_real.npz,Real,0.042694
train,es_69_to_zh_Xtts_label_fake.npz,Fake,0.933630
train,es_6_label_real.npz,Real,0.046527
train,es_71_label_real.npz,Real,0.050482
train,es_71_to_fr_MicroTts_label_fake.npz,Fake,0.484686
train,es_71_to_ru_MicroTts_label_fake.npz,Fake,0.908705
train,es_72_label_real.npz,Real,0.078874
train,es_72_to_en_MicroTts_label_fake.npz,Fake,0.968164
train,es_72_to_fr_MicroTts_label_fake.npz,Fake,0.949555
train,es_72_to_ru_Bark_label_fake.npz,Fake,0.959000
train,es_73_label_real.npz,Real,0.044788
train,es_74_label_real.npz,Real,0.055626
train,es_74_to_fr_Tacotron_label_fake.npz,Fake,0.937710
train,es_75_label_real.npz,Real,0.060137
train,es_76_label_real.npz,Real,0.043374
train,es_77_to_ar_MicroTts_label_fake.npz,Fake,0.964498
train,es_78_to_ja_MicroTts_label_fake.npz,Fake,0.960483
train,es_78_to_ru_MicroTts_label_fake.npz,Fake,0.949896
train,es_79_label_real.npz,Real,0.037078
train,es_7_to_ja_Tacotron_label_fake.npz,Fake,0.954636
train,es_80_label_real.npz,Real,0.046217
train,es_81_label_real.npz,Real,0.041259
train,es_81_to_en_Tacotron_label_fake.npz,Fake,0.963366
train,es_82_label_real.npz,Real,0.048616
train,es_82_to_en_Tacotron_label_fake.npz,Fake,0.948191
train,es_83_label_real.npz,Real,0.041351
train,es_83_to_ar_MicroTts_label_fake.npz,Fake,0.925550
train,es_83_to_ja_Tacotron_label_fake.npz,Fake,0.947250
train,es_84_label_real.npz,Real,0.045668
train,es_85_label_real.npz,Real,0.066283
train,es_85_to_fr_Xtts_label_fake.npz,Fake,0.960062
train,es_87_label_real.npz,Real,0.044581
train,es_87_to_ar_MicroTts_label_fake.npz,Fake,0.964797
train,es_87_to_fr_Tacotron_label_fake.npz,Fake,0.947507
train,es_88_to_en_Xtts_label_fake.npz,Fake,0.955954
train,es_88_to_fr_Tacotron_label_fake.npz,Fake,0.954743
train,es_8_to_en_MicroTts_label_fake.npz,Fake,0.882792
train,es_91_label_real.npz,Real,0.050765
train,es_91_to_ar_MicroTts_label_fake.npz,Fake,0.966562
train,es_92_label_real.npz,Real,0.043661
train,es_92_to_fr_Xtts_label_fake.npz,Fake,0.934783
train,es_93_to_zh_Tacotron_label_fake.npz,Fake,0.952664
train,es_94_label_real.npz,Real,0.055140
train,es_95_label_real.npz,Real,0.037940
train,es_96_label_real.npz,Real,0.041234
train,es_96_to_ru_Xtts_label_fake.npz,Fake,0.949972
train,es_96_to_zh_MicroTts_label_fake.npz,Fake,0.963042
train,es_98_label_real.npz,Real,0.048229
train,es_99_label_real.npz,Real,0.042785
train,es_99_to_ru_MicroTts_label_fake.npz,Fake,0.916312
train,es_9_label_real.npz,Real,0.043172
train,fr_100_label_real.npz,Real,0.043346
train,fr_100_to_es_MicroTts_label_fake.npz,Fake,0.915440
train,fr_100_to_zh_Tacotron_label_fake.npz,Fake,0.918472
train,fr_101_label_real.npz,Real,0.037090
train,fr_101_to_en_MicroTts_label_fake.npz,Fake,0.938841
train,fr_103_label_real.npz,Real,0.052908
train,fr_103_to_zh_MicroTts_label_fake.npz,Fake,0.961804
train,fr_104_label_real.npz,Real,0.048960
train,fr_104_to_ar_Xtts_label_fake.npz,Fake,0.938221
train,fr_105_label_real.npz,Real,0.103921
train,fr_106_to_en_Bark_label_fake.npz,Fake,0.958838
train,fr_107_label_real.npz,Real,0.044898
train,fr_107_to_es_Bark_label_fake.npz,Fake,0.949735
train,fr_107_to_zh_Tacotron_label_fake.npz,Fake,0.954661
train,fr_108_to_es_Bark_label_fake.npz,Fake,0.953566
train,fr_108_to_zh_Bark_label_fake.npz,Fake,0.955083
train,fr_10_label_real.npz,Real,0.049051
train,fr_10_to_ru_Xtts_label_fake.npz,Fake,0.959117
train,fr_110_label_real.npz,Real,0.448820
train,fr_111_label_real.npz,Real,0.044937
train,fr_112_label_real.npz,Real,0.585621
train,fr_112_to_es_Bark_label_fake.npz,Fake,0.857528
train,fr_113_label_real.npz,Real,0.055924
train,fr_113_to_zh_Bark_label_fake.npz,Fake,0.956577
train,fr_114_label_real.npz,Real,0.064040
train,fr_114_to_es_Tacotron_label_fake.npz,Fake,0.938382
train,fr_116_label_real.npz,Real,0.874586
train,fr_116_to_en_Bark_label_fake.npz,Fake,0.741432
train,fr_116_to_zh_Xtts_label_fake.npz,Fake,0.839473
train,fr_117_label_real.npz,Real,0.548111
train,fr_118_label_real.npz,Real,0.074076
train,fr_118_to_en_MicroTts_label_fake.npz,Fake,0.951687
train,fr_118_to_zh_Tacotron_label_fake.npz,Fake,0.952722
train,fr_119_label_real.npz,Real,0.116890
train,fr_119_to_zh_Xtts_label_fake.npz,Fake,0.926360
train,fr_11_label_real.npz,Real,0.066454
train,fr_120_to_ja_Tacotron_label_fake.npz,Fake,0.931974
train,fr_12_to_en_Bark_label_fake.npz,Fake,0.943096
train,fr_12_to_zh_Bark_label_fake.npz,Fake,0.926060
train,fr_13_label_real.npz,Real,0.041537
train,fr_15_label_real.npz,Real,0.055689
train,fr_15_to_es_Xtts_label_fake.npz,Fake,0.951361
train,fr_16_label_real.npz,Real,0.046189
train,fr_16_to_es_Xtts_label_fake.npz,Fake,0.828720
train,fr_19_to_ru_MicroTts_label_fake.npz,Fake,0.907121
train,fr_20_label_real.npz,Real,0.118465
train,fr_21_label_real.npz,Real,0.081582
train,fr_21_to_zh_Tacotron_label_fake.npz,Fake,0.974600
train,fr_23_to_en_MicroTts_label_fake.npz,Fake,0.962541
train,fr_24_label_real.npz,Real,0.053859
train,fr_24_to_en_Tacotron_label_fake.npz,Fake,0.951722
train,fr_25_label_real.npz,Real,0.040048
train,fr_26_to_ja_Tacotron_label_fake.npz,Fake,0.954968
train,fr_27_to_zh_Bark_label_fake.npz,Fake,0.960312
train,fr_28_to_es_MicroTts_label_fake.npz,Fake,0.959979
train,fr_29_label_real.npz,Real,0.067102
train,fr_2_label_real.npz,Real,0.051618
train,fr_2_to_ja_MicroTts_label_fake.npz,Fake,0.952552
train,fr_31_label_real.npz,Real,0.029995
train,fr_31_to_es_MicroTts_label_fake.npz,Fake,0.940267
train,fr_32_label_real.npz,Real,0.035036
train,fr_32_to_en_Tacotron_label_fake.npz,Fake,0.963375
train,fr_33_to_en_MicroTts_label_fake.npz,Fake,0.955916
train,fr_33_to_es_Tacotron_label_fake.npz,Fake,0.959314
train,fr_33_to_es_Xtts_label_fake.npz,Fake,0.964147
train,fr_34_label_real.npz,Real,0.046163
train,fr_35_label_real.npz,Real,0.033883
train,fr_36_label_real.npz,Real,0.029233
train,fr_37_label_real.npz,Real,0.033029
train,fr_38_label_real.npz,Real,0.236260
train,fr_38_to_zh_Bark_label_fake.npz,Fake,0.953815
train,fr_39_label_real.npz,Real,0.033980
train,fr_3_label_real.npz,Real,0.060505
train,fr_3_to_ar_MicroTts_label_fake.npz,Fake,0.972577
train,fr_41_label_real.npz,Real,0.044029
train,fr_42_label_real.npz,Real,0.035173
train,fr_42_to_zh_MicroTts_label_fake.npz,Fake,0.959005
train,fr_43_label_real.npz,Real,0.049703
train,fr_43_to_zh_Xtts_label_fake.npz,Fake,0.951061
train,fr_44_label_real.npz,Real,0.592527
train,fr_44_to_en_Tacotron_label_fake.npz,Fake,0.961300
train,fr_44_to_en_Xtts_label_fake.npz,Fake,0.962899
train,fr_45_label_real.npz,Real,0.036486
train,fr_45_to_ar_Xtts_label_fake.npz,Fake,0.941586
train,fr_46_label_real.npz,Real,0.083992
train,fr_46_to_ru_MicroTts_label_fake.npz,Fake,0.922561
train,fr_47_to_ar_MicroTts_label_fake.npz,Fake,0.929503
train,fr_4_label_real.npz,Real,0.059917
train,fr_50_label_real.npz,Real,0.041427
train,fr_51_label_real.npz,Real,0.036746
train,fr_53_label_real.npz,Real,0.077549
train,fr_53_to_ru_MicroTts_label_fake.npz,Fake,0.927000
train,fr_54_label_real.npz,Real,0.070374
train,fr_54_to_zh_MicroTts_label_fake.npz,Fake,0.949574
train,fr_55_label_real.npz,Real,0.036096
train,fr_55_to_en_Bark_label_fake.npz,Fake,0.880522
train,fr_57_to_ru_MicroTts_label_fake.npz,Fake,0.957996
train,fr_59_label_real.npz,Real,0.032540
train,fr_59_to_ar_MicroTts_label_fake.npz,Fake,0.947128
train,fr_59_to_en_Xtts_label_fake.npz,Fake,0.955257
train,fr_59_to_es_MicroTts_label_fake.npz,Fake,0.950055
train,fr_59_to_zh_MicroTts_label_fake.npz,Fake,0.961338
train,fr_5_label_real.npz,Real,0.031760
train,fr_60_label_real.npz,Real,0.038786
train,fr_60_to_en_Xtts_label_fake.npz,Fake,0.916992
train,fr_60_to_ja_Tacotron_label_fake.npz,Fake,0.937654
train,fr_61_label_real.npz,Real,0.031378
train,fr_61_to_es_Tacotron_label_fake.npz,Fake,0.955587
train,fr_61_to_ja_Bark_label_fake.npz,Fake,0.961443
train,fr_61_to_ru_Bark_label_fake.npz,Fake,0.940986
train,fr_62_label_real.npz,Real,0.039482
train,fr_63_label_real.npz,Real,0.037537
train,fr_64_to_es_Tacotron_label_fake.npz,Fake,0.839329
train,fr_65_label_real.npz,Real,0.037832
train,fr_67_label_real.npz,Real,0.041904
train,fr_67_to_es_Xtts_label_fake.npz,Fake,0.946718
train,fr_67_to_ja_Bark_label_fake.npz,Fake,0.918780
train,fr_68_label_real.npz,Real,0.052013
train,fr_68_to_zh_Xtts_label_fake.npz,Fake,0.932238
train,fr_69_label_real.npz,Real,0.062678
train,fr_6_to_es_Tacotron_label_fake.npz,Fake,0.939717
train,fr_71_to_ru_Xtts_label_fake.npz,Fake,0.308286
train,fr_72_label_real.npz,Real,0.061847
train,fr_72_to_en_Tacotron_label_fake.npz,Fake,0.955164
train,fr_72_to_en_Xtts_label_fake.npz,Fake,0.897367
train,fr_72_to_ja_Bark_label_fake.npz,Fake,0.952521
train,fr_74_label_real.npz,Real,0.057690
train,fr_75_label_real.npz,Real,0.049604
train,fr_76_label_real.npz,Real,0.045261
train,fr_77_to_ru_MicroTts_label_fake.npz,Fake,0.226441
train,fr_78_label_real.npz,Real,0.047384
train,fr_79_label_real.npz,Real,0.040052
train,fr_79_to_ar_Xtts_label_fake.npz,Fake,0.930551
train,fr_7_label_real.npz,Real,0.041738
train,fr_7_to_en_MicroTts_label_fake.npz,Fake,0.948114
train,fr_7_to_ru_Xtts_label_fake.npz,Fake,0.732751
train,fr_80_label_real.npz,Real,0.054632
train,fr_80_to_en_Tacotron_label_fake.npz,Fake,0.889700
train,fr_81_label_real.npz,Real,0.063836
train,fr_81_to_ar_MicroTts_label_fake.npz,Fake,0.930473
train,fr_81_to_ar_Xtts_label_fake.npz,Fake,0.926324
train,fr_81_to_en_MicroTts_label_fake.npz,Fake,0.925085
train,fr_81_to_es_Xtts_label_fake.npz,Fake,0.920034
train,fr_82_label_real.npz,Real,0.075997
train,fr_83_label_real.npz,Real,0.047311
train,fr_84_label_real.npz,Real,0.035326
train,fr_84_to_zh_Bark_label_fake.npz,Fake,0.896854
train,fr_85_label_real.npz,Real,0.103758
train,fr_85_to_ru_Xtts_label_fake.npz,Fake,0.928795
train,fr_86_label_real.npz,Real,0.046019
train,fr_86_to_ru_Bark_label_fake.npz,Fake,0.933768
train,fr_87_to_ar_MicroTts_label_fake.npz,Fake,0.960723
train,fr_87_to_en_Tacotron_label_fake.npz,Fake,0.966211
train,fr_87_to_en_Xtts_label_fake.npz,Fake,0.964765
train,fr_88_to_zh_Tacotron_label_fake.npz,Fake,0.937670
train,fr_89_label_real.npz,Real,0.046878
train,fr_89_to_zh_Bark_label_fake.npz,Fake,0.943423
train,fr_8_label_real.npz,Real,0.439790
train,fr_8_to_ar_MicroTts_label_fake.npz,Fake,0.972921
train,fr_8_to_en_Bark_label_fake.npz,Fake,0.962466
train,fr_90_label_real.npz,Real,0.054011
train,fr_91_label_real.npz,Real,0.136973
train,fr_92_label_real.npz,Real,0.056443
train,fr_92_to_ar_MicroTts_label_fake.npz,Fake,0.954575
train,fr_92_to_es_Xtts_label_fake.npz,Fake,0.945308
train,fr_93_label_real.npz,Real,0.045707
train,fr_94_label_real.npz,Real,0.045243
train,fr_95_label_real.npz,Real,0.042246
train,fr_96_label_real.npz,Real,0.046789
train,fr_96_to_en_Xtts_label_fake.npz,Fake,0.914843
train,fr_96_to_ja_MicroTts_label_fake.npz,Fake,0.895116
train,fr_97_label_real.npz,Real,0.053468
train,fr_97_to_ja_Bark_label_fake.npz,Fake,0.927040
train,fr_97_to_zh_Xtts_label_fake.npz,Fake,0.933345
train,fr_98_label_real.npz,Real,0.080217
train,fr_98_to_ja_Tacotron_label_fake.npz,Fake,0.916501
train,fr_99_label_real.npz,Real,0.046289
train,fr_9_to_zh_Bark_label_fake.npz,Fake,0.950011
train,ja_11_to_es_Bark_label_fake.npz,Fake,0.423577
train,ja_12_to_ar_MicroTts_label_fake.npz,Fake,0.953206
train,ja_14_label_real.npz,Real,0.053563
train,ja_14_to_en_MicroTts_label_fake.npz,Fake,0.962871
train,ja_15_label_real.npz,Real,0.131466
train,ja_15_to_ru_MicroTts_label_fake.npz,Fake,0.939941
train,ja_16_label_real.npz,Real,0.044786
train,ja_17_label_real.npz,Real,0.047941
train,ja_17_to_en_Bark_label_fake.npz,Fake,0.896234
train,ja_18_to_ru_Bark_label_fake.npz,Fake,0.944824
train,ja_19_label_real.npz,Real,0.045685
train,ja_20_label_real.npz,Real,0.044026
train,ja_21_label_real.npz,Real,0.044457
train,ja_21_to_ar_MicroTts_label_fake.npz,Fake,0.942670
train,ja_23_label_real.npz,Real,0.043663
train,ja_24_label_real.npz,Real,0.040270
train,ja_25_to_ru_Bark_label_fake.npz,Fake,0.961376
train,ja_26_to_es_MicroTts_label_fake.npz,Fake,0.933439
train,ja_27_label_real.npz,Real,0.309335
train,ja_27_to_en_Bark_label_fake.npz,Fake,0.592536
train,ja_27_to_zh_MicroTts_label_fake.npz,Fake,0.497548
train,ja_28_label_real.npz,Real,0.086835
train,ja_29_label_real.npz,Real,0.045192
train,ja_29_to_ru_MicroTts_label_fake.npz,Fake,0.935625
train,ja_2_label_real.npz,Real,0.063171
train,ja_31_label_real.npz,Real,0.043619
train,ja_32_label_real.npz,Real,0.035128
train,ja_32_to_ar_MicroTts_label_fake.npz,Fake,0.946622
train,ja_33_label_real.npz,Real,0.038182
train,ja_34_label_real.npz,Real,0.042146
train,ja_34_to_fr_MicroTts_label_fake.npz,Fake,0.852680
train,ja_35_label_real.npz,Real,0.037254
train,ja_35_to_fr_MicroTts_label_fake.npz,Fake,0.959619
train,ja_36_label_real.npz,Real,0.036061
train,ja_37_to_ar_MicroTts_label_fake.npz,Fake,0.959514
train,ja_37_to_fr_MicroTts_label_fake.npz,Fake,0.949398
train,ja_37_to_zh_Tacotron_label_fake.npz,Fake,0.961355
train,ja_38_label_real.npz,Real,0.032977
train,ja_39_label_real.npz,Real,0.037715
train,ja_3_label_real.npz,Real,0.062428
train,ja_3_to_en_Tacotron_label_fake.npz,Fake,0.955647
train,ja_3_to_es_MicroTts_label_fake.npz,Fake,0.941148
train,ja_41_label_real.npz,Real,0.062766
train,ja_41_to_ru_Bark_label_fake.npz,Fake,0.961695
train,ja_41_to_zh_Tacotron_label_fake.npz,Fake,0.963936
train,ja_42_label_real.npz,Real,0.055217
train,ja_42_to_ar_MicroTts_label_fake.npz,Fake,0.948239
train,ja_44_label_real.npz,Real,0.053451
train,ja_44_to_en_Bark_label_fake.npz,Fake,0.938862
train,ja_44_to_zh_MicroTts_label_fake.npz,Fake,0.936873
train,ja_45_label_real.npz,Real,0.048802
train,ja_45_to_fr_Bark_label_fake.npz,Fake,0.924047
train,ja_46_to_ar_MicroTts_label_fake.npz,Fake,0.955815
train,ja_46_to_en_Bark_label_fake.npz,Fake,0.959077
train,ja_47_label_real.npz,Real,0.100169
train,ja_48_label_real.npz,Real,0.045603
train,ja_49_label_real.npz,Real,0.052125
train,ja_49_to_ar_MicroTts_label_fake.npz,Fake,0.950230
train,ja_49_to_es_Bark_label_fake.npz,Fake,0.922919
train,ja_4_to_es_Bark_label_fake.npz,Fake,0.959578
train,ja_50_label_real.npz,Real,0.042628
train,ja_50_to_fr_Bark_label_fake.npz,Fake,0.898953
train,ja_51_label_real.npz,Real,0.043836
train,ja_52_label_real.npz,Real,0.043015
train,ja_52_to_en_Vall_label_fake.npz,Fake,0.925713
train,ja_53_to_en_Tacotron_label_fake.npz,Fake,0.907443
train,ja_53_to_zh_Tacotron_label_fake.npz,Fake,0.940687
train,ja_54_label_real.npz,Real,0.042961
train,ja_54_to_zh_MicroTts_label_fake.npz,Fake,0.942841
train,ja_55_to_fr_MicroTts_label_fake.npz,Fake,0.965951
train,ja_56_label_real.npz,Real,0.047072
train,ja_56_to_zh_Bark_label_fake.npz,Fake,0.943653
train,ja_57_label_real.npz,Real,0.043820
train,ja_58_to_en_Vall_label_fake.npz,Fake,0.939863
train,ja_59_to_ar_MicroTts_label_fake.npz,Fake,0.972901
train,ja_59_to_es_MicroTts_label_fake.npz,Fake,0.963574
train,ja_5_to_zh_MicroTts_label_fake.npz,Fake,0.944755
train,ja_60_label_real.npz,Real,0.055480
train,ja_60_to_ar_MicroTts_label_fake.npz,Fake,0.963584
train,ja_60_to_es_MicroTts_label_fake.npz,Fake,0.962373
train,ja_60_to_zh_MicroTts_label_fake.npz,Fake,0.969077
train,ja_6_label_real.npz,Real,0.056749
train,ja_6_to_ru_MicroTts_label_fake.npz,Fake,0.953348
train,ja_8_label_real.npz,Real,0.045828
train,ja_8_to_zh_Bark_label_fake.npz,Fake,0.951740
train,ru_100_label_real.npz,Real,0.038574
train,ru_101_label_real.npz,Real,0.038535
train,ru_101_to_ar_MicroTts_label_fake.npz,Fake,0.950384
train,ru_103_label_real.npz,Real,0.046315
train,ru_103_to_es_Xtts_label_fake.npz,Fake,0.960788
train,ru_104_label_real.npz,Real,0.034934
train,ru_104_to_en_Xtts_label_fake.npz,Fake,0.944565
train,ru_104_to_zh_Xtts_label_fake.npz,Fake,0.950894
train,ru_105_label_real.npz,Real,0.039062
train,ru_105_to_ar_Xtts_label_fake.npz,Fake,0.951217
train,ru_106_label_real.npz,Real,0.041804
train,ru_106_to_en_Bark_label_fake.npz,Fake,0.954853
train,ru_107_label_real.npz,Real,0.039195
train,ru_107_to_zh_Xtts_label_fake.npz,Fake,0.945522
train,ru_108_to_es_Bark_label_fake.npz,Fake,0.944267
train,ru_109_label_real.npz,Real,0.047310
train,ru_109_to_ar_Xtts_label_fake.npz,Fake,0.939434
train,ru_110_label_real.npz,Real,0.045767
train,ru_111_label_real.npz,Real,0.049384
train,ru_112_label_real.npz,Real,0.041403
train,ru_113_label_real.npz,Real,0.046481
train,ru_113_to_en_MicroTts_label_fake.npz,Fake,0.942041
train,ru_114_label_real.npz,Real,0.048464
train,ru_115_label_real.npz,Real,0.040733
train,ru_115_to_en_Bark_label_fake.npz,Fake,0.958942
train,ru_117_label_real.npz,Real,0.048649
train,ru_118_label_real.npz,Real,0.043729
train,ru_119_label_real.npz,Real,0.045602
train,ru_119_to_es_MicroTts_label_fake.npz,Fake,0.956751
train,ru_120_label_real.npz,Real,0.045431
train,ru_121_label_real.npz,Real,0.252721
train,ru_122_to_zh_MicroTts_label_fake.npz,Fake,0.952985
train,ru_123_label_real.npz,Real,0.040549
train,ru_125_label_real.npz,Real,0.048543
train,ru_126_label_real.npz,Real,0.047741
train,ru_126_to_ar_Xtts_label_fake.npz,Fake,0.920929
train,ru_128_label_real.npz,Real,0.042422
train,ru_128_to_fr_Xtts_label_fake.npz,Fake,0.896509
train,ru_129_label_real.npz,Real,0.037618
train,ru_12_label_real.npz,Real,0.057046
train,ru_12_to_zh_Xtts_label_fake.npz,Fake,0.911564
train,ru_130_label_real.npz,Real,0.044580
train,ru_132_label_real.npz,Real,0.039920
train,ru_133_label_real.npz,Real,0.042855
